"","new_id","featureid","mz.x","rt.x","det_count_v1","det_count_v2","det_count_v3","det_count_FB","df_v1","df_v2","df_v3","mean_visit1","log_mean_v1","sd_visit1","median_v1","gm_visit1","gsd_visit1","cv_visit1","mean_visit2","median_v2","sd_visit2","gm_visit2","gsd_visit2","cv_visit2","mean_visit3","sd_visit3","median_v3","gm_visit3","gsd_visit3","cv_visit3","mean_allvisit","gm_allvisit","gsd_allvisit","cv_allvisit","mean_FB","log_mean_FB","mean_DIWB","PvalV1_v3","PvalV1_V2","DFv1_min","percent_FBvV1","logFBvV1","meanv1_gt_v3","meanv1_gt_v2","geom_diff1v3","geom_diff1v2","df1v3_difference","df1v2_difference","DTXSID","Confidence","score","mz.y","rt.y","MatchCategory","theoretical.mz","delta_ppm","Compound","Formula","MonoisotopicMass","Adduct","X","parent_id","DB_name","is_metab","name_original","name_cleaned","formula_original","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","MC_sum","frag_yn","confirmed_frag","of_interes_prevt","acrylate","is_ucsfdrug","sig_dif1v2or3","ubiqui_MC","nitro benzene","nitro","sulfate","aniline","guanidium","nitro_sum","SWGDRUG","STATINS","UOATARGPHARMA","VETDRUGS","DRUGBANK","ANTIBIOTICS","ZINC15PHARMA","PAHLIST","drug_any","of_interest_all","of_interest_cat"
"1428","DTXSID8046531","108.04521-111.5",108.04521,111.5,40,38,38,2,100,100,100,75317.6830511274,15.7590043463379,62580.2699973048,54476.3549871327,55454.0168501932,2.21672479623811,83.0884162419386,95879.3484679127,58497.8238291763,84821.7603985932,68649.2299145674,2.27664136291295,88.4671848046401,123519.092410457,90384.8879825128,94198.9462460235,89801.8918624039,2.40792228305236,73.1748316949751,88674.7596896494,59764.5605698335,3.56889085376314,93.3765171667924,32.154963489731,NA,65.9812860137148,0.0126252506477624,0.260747895835365,1,0.042692449086496,NA,0,0,0,0,0,0,"DTXSID8046531",2,10,108.04521,111.5,"Multiple",108.0454878,2.57,"Piconol","C6H7NO","109.05276","M-H",6050,"","DTXSID8046531",0,"Piconol","pyridin-2-ylmethanol","C6H7NO","C6H7NO",109.0527638,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-7.083590658,3.741542952,2,NA,"",0,"no","notconf",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"1429","DTXSID8046531","108.04533-149.8",108.04533,149.8,40,38,38,4,100,100,100,38851.8851028096,14.7873934257192,35587.8984014804,29370.3970433474,28278.0187968492,2.26531222497017,91.5988974725625,97822.3578480133,28316.4286502579,164464.591881737,37774.7017329915,3.54904365217716,168.125769506871,71463.4819604418,115320.417811977,37578.2356090582,39162.1348198381,2.75923506090436,161.369715900231,62411.7853855292,24774.6968798605,5.12490791925924,183.278832269467,131.604044764994,NA,179.595038983848,0.154294484772072,0.861125446914175,1,0.338732713784012,NA,0,0,0,0,0,0,"DTXSID8046531",2,10,108.04533,149.8,"Multiple",108.0454878,1.46,"Piconol","C6H7NO","109.05276","M-H",6050,"","DTXSID8046531",0,"Piconol","pyridin-2-ylmethanol","C6H7NO","C6H7NO",109.0527638,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-7.083590658,3.741542952,2,NA,"",0,"no","notconf",NA,0,0,0,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"1430","DTXSID8046581","165.0921-378.3",165.0921,378.3,40,38,38,8,100,100,100,1368371.66300723,20.0854782501423,1034675.86099159,1139662.43523226,1112580.46587603,1.8699466767763,75.6136573829446,1315418.65273403,1174883.1980527,1067743.34712762,1054168.75589019,1.89589707054429,81.171370415675,1260970.76386197,719520.621782547,1210265.50098867,1035641.06886396,2.01046388334304,57.060848863686,1192558.02078876,535695.908616883,9.47102059117576,82.2267480780838,972.047191604482,9.76861952674358,496.483122849905,0.94819124266519,0.480956419943862,1,0.071036781737225,48.6352348950136,1,1,1,1,0,0,"DTXSID8046581",3,27000,165.0921,378.3,"Multiple",165.0921037,0.02,"Idramantone","C10H14O2","166.09938","M-H",6051,"","DTXSID8046581",0,"Idramantone","5-hydroxyadamantan-2-one","C10H14O2","C10H14O2",166.0993797,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.603310288,1.585756865,1,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1431","DTXSID8046828","167.02116-54.2",167.02116,54.2,40,38,38,8,100,100,100,536935.265710033,19.0017214635618,111482.473379174,515375.638907483,524913.968306496,1.24730105404448,20.7627400356635,505244.970154705,540086.660534046,116695.056586116,490703.84163694,1.28771850467299,23.0967280189615,524241.957487864,98696.0277505612,524226.305086043,515187.232072399,1.21002901146718,18.826426679678,473835.155994258,319346.162405283,4.45007159041625,38.7732357441294,5098.75390745465,11.990903089955,3049.01429660601,0.663667627255052,0.329721417086679,1,0.949603096140864,63.1042988023434,1,1,1,1,0,0,"DTXSID8046828",3,25714.2857142857,167.02116,54.2,"Multiple",167.021064,0.57,"Sodiumurate","C5H3N4NaO3","168.02834","M-H",6061,"","DTXSID8046828",0,"Sodium,urate","7,9-dihydro-3H-purine-2,6,8-trione","C5H3N4NaO3","C5H3N4NaO3",168.02834,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.565074168,4.803849686,4,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1432","DTXSID8047185","191.10725-449.4",191.10725,449.4,40,38,38,7,100,100,100,34075.5722438628,14.8848573649066,16708.8811372518,30874.0396139918,30254.4002449088,1.66063668173394,49.0347778099638,26764.2048671053,24253.5836331129,12239.2314570103,24080.1002839798,1.61156231751405,45.7298526811571,27127.7573508185,12272.7798817574,28134.8894316668,23679.8994388142,1.78278146512609,45.2406725813888,26673.6026657545,19559.527793592,3.32985528103964,60.0351517931984,399.440708782772,NA,27.0403776741185,0.0901825998121285,0.0472180987024749,1,1.17222010513621,NA,1,1,1,1,0,0,"DTXSID8047185",2,10,191.10725,449.4,"Multiple",191.1077538,2.64,"Isopentylbenzoate","C12H16O2","192.11503","M-H",6075,"","DTXSID8047185",0,"Isopentyl,benzoate","3-methylbutyl benzoate","C12H16O2","C12H16O2",192.1150298,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.631812626,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.153502,2.66658,3,NA,"",0,"no","notconf",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"1433","DTXSID8047187","211.1703-722.7",211.1703,722.7,40,38,38,8,100,100,100,882096.9675,19.5712016475226,459922.301907451,803098.6,778966.439297737,1.66863847052648,52.1396534454644,834104.72631579,891067.4,408371.631668307,713493.067140389,1.85910822807442,48.9592755902571,649254.560526316,331064.689527314,677902.5,547878.541207031,1.89881159146328,50.9915077468131,716189.71366875,372051.886190605,7.10715411800468,63.6613170467509,2190.686375,10.5858402085829,806.56465,0.0506599979817515,0.940234593064394,1,0.248349836323408,54.0888617839309,1,1,1,1,0,0,"DTXSID8047187",3,25714.2857142857,211.1703,722.7,"Multiple",211.170354,0.26,"Citronellylpropionate","C13H24O2","212.17763","M-H",6076,"","DTXSID8047187",0,"Citronellyl,propionate","3,7-dimethyloct-6-enyl propanoate","C13H24O2","C13H24O2",212.17763,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.156331573,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.507480998,5.383926924,6,NA,"",0,"no","notconf",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"1434","DTXSID8047189","199.1705-728.9",199.1705,728.9,40,38,38,8,100,100,100,25854497.825,24.5098202696067,12593974.3377269,24103613,23888621.5057106,1.45470324718418,48.7109609437052,23492490.8684211,19093439,17108020.8922413,19968554.4732252,1.68590789215609,72.8233586981538,26505224.9473684,19749415.8039954,18636958.5,21559239.2401783,1.86015886278513,74.5114061216681,23369011.6796875,18652489.5177247,2.02454285762817,72.355525509298,5488965.25,22.1851718772784,3307164.75,0.102163290580711,0.0115975541504245,1,21.2302141281292,90.5154408855009,0,1,1,1,0,0,"DTXSID8047189",3,52427.1844660191,199.1705,728.9,"Multiple",199.170354,0.73,"Decylacetate","C12H24O2","200.17763","M-H",6077,"","DTXSID8047189",0,"Decyl,acetate","decyl acetate","C12H24O2","C12H24O2",200.17763,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.106656856,5.946886469,1,NA,"",0,"no","notconf",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"1435","DTXSID8047399","205.1598-827.9",205.1598,827.9,40,38,38,8,100,100,100,1337587.9225,20.3117437613207,329660.13634186,1252817,1301499.89197391,1.26205613976096,24.6458666975486,1279065.38684211,1262904.5,280679.611605086,1248406.01645342,1.25368428485734,21.9441175167798,1340249.63684211,358760.693596174,1247173,1299406.07077786,1.27884447165418,26.7681992767769,1230972.95703125,1142605.6444439,1.53426474783395,33.5829307461778,387868.35,18.5545819701327,356025.975,0.916403567334355,0.722678199289804,1,28.9975966047196,91.3490352584393,0,1,1,1,0,0,"DTXSID8047399",3,26213.5922330095,205.1598,827.9,"Multiple",205.1597893,0.05,"Dihydro-11233-pentamethyl-4(5H)-indanone","C14H22O","206.16707","M-H",6086,"","DTXSID8047399",0,"Dihydro-1,1,2,3,3-pentamethyl-4(5H)-indanone","1,1,2,3,3-pentamethyl-2,5,6,7-tetrahydroinden-4-one","C14H22O","C14H22O",206.1670653,"exposurepred","",NA,NA,NA,NA,NA,1,3.390196451,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1436","DTXSID8047420","193.08672-348.4",193.08672,348.4,40,38,38,8,100,100,100,106850.289997538,15.4005718175958,266118.50678732,35932.7437787481,43254.7760159402,2.70885803328037,249.057355664127,569496.348870936,34128.6710491296,1516561.88710147,61335.5397148352,5.49299069753491,266.29879016927,326109.605035437,1245349.11918009,35916.8071736944,44107.4258328279,3.37472333532633,381.880539533562,302495.284448864,46880.3891711159,3.59173770681766,359.71638374511,36252.508580353,14.9978958087152,30584.6231170034,0.980061607249088,0.964119259141666,1,33.9283202518104,97.385317807352,0,0,0,0,0,0,"DTXSID8047420",3,25000.0000000001,193.08672,348.4,"Multiple",193.0870183,1.54,"4-(4-Hydroxy-3-methoxyphenyl)-2-butanone","C11H14O3","194.09429","M-H",6087,"","DTXSID8047420",0,"4-(4-Hydroxy-3-methoxyphenyl)-2-butanone","4-(4-hydroxy-3-methoxyphenyl)butan-2-one","C11H14O3","C11H14O3",194.0942943,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.269215048,1.980561651,1,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1437","DTXSID8047422","193.15934-638.1",193.15934,638.1,40,38,38,0,100,100,100,2875.40846829034,11.4241291399382,852.050519540435,2901.63889784029,2747.92924089654,1.36603950785437,29.6323297693787,2633.71836749372,2533.14333752097,1271.70873903031,2257.81935153611,1.87691943958073,48.2856768106334,2523.9305161391,1103.80549983676,2532.45121153379,2254.59957323567,1.66918549141443,43.7335930121115,2429.74215866923,2414.93583103842,1.65506505241705,53.4173689021771,0,NA,0,0.166193608303564,0.462488642925676,1,0,NA,1,1,1,1,0,0,"DTXSID8047422",2,10,193.15934,638.1,"Multiple",193.1597893,2.33,"1-(5-Isopropyl-2-methyl-cyclohex-2-enyl)-propan-1-one","C13H22O","194.16707","M-H",6088,"","DTXSID8047422",0,"1-(5-Isopropyl-2-methyl-cyclohex-2-enyl)-propan-1-one","1-(2-methyl-5-propan-2-ylcyclohex-2-en-1-yl)propan-1-one","C13H22O","C13H22O",194.1670653,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.125161272,5.616292135,1,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
